Scientific,PC1,long,lat
Tangara arthus,1.836980735,-71.5356,-13.0506
Tangara arthus,-0.00993471,-71.5356,-13.0506
Tangara arthus,2.361653674,-71.5356,-13.0506
Tangara arthus,-1.636694206,-71.5356,-13.0506
Tangara arthus,-2.413754936,-75.5666,4.71666667
Tangara cayana,0.215481771,-47.1,-22.816667
Tangara cayana,-3.228296262,-47.592293,-22.480979
Tangara cayana,-0.281264692,-47.427761,-22.825234
Tangara cayana,-1.98579809,-47.204638,-22.671644
Tangara cayana,-0.55458296,-47.504987,-22.568342
Tangara cayana,1.733957101,-67.283333,-5.433333
Tangara cayana,-2.295168593,-47.610207,-22.708708
Tangara cayana,0.681014074,-47.528614,-23.952088
Tangara cayana,-1.872980677,-42.277658,-22.53629
Tangara cayana,-1.285966394,-45.062541,-23.548369
Tangara cayana,0.215481771,-47.113757,-22.818101
Tangara cayana,-2.18114626,-47.540472,-22.394068999999998
Tangara cayana,1.749511522,-36.05,-8.966667
Tangara cayana,0.986840072,-51.266667,-12.866667
Tangara cayana,1.914723022,-51.266667,-12.866667
Tangara cayana,2.558879408,-38.4,-12.933333
Tangara cayana,0.022057224,-42.858746,-20.802611
Tangara cayana,-0.232119683,-43.55,-19.25
Tangara cayana,-3.85763031,-47.933333,-15.95
Tangara cayana,0.717176303,-47.416667,-22.816667
Tangara cayana,-2.108879084,-47.5,-22.566667
Tangara cayana,3.766840088,-70.166667,2.666667
Tangara cayana,1.749511522,-36.05,-8.966667
Tangara cayana,-1.038451316,-48.383333,-19.166667
Tangara cayana,1.720083837,-47.816667,-18.833333
Tangara cayana,1.900277911,-48.292829,-18.982007
Tangara cayana,0.868507369,-40.033333,-19.76666
Tangara cayana,1.055599731,-46.6330555,-23.4619444
Tangara cyanicollis,1.626478686,-76.639117,3.776116
Tangara cyanicollis,2.633670188,-79.204371,-4.088486
Tangara cyanicollis,2.67940864,-79.204371,-4.088486
Tangara cyanicollis,-1.368561372,-75.5666,4.71666667
Tangara cyanicollis,-0.399623078,-51.266667,-12.866667
Tangara cyanicollis,2.375827927,-71.5356,-13.0506
Tangara cyanicollis,2.464536742,-71.5356,-13.0506
Tangara cyanicollis,1.824508877,-71.5356,-13.0506
Tangara cyanicollis,-1.957553379,-71.5356,-13.0506
Tangara cyanicollis,1.443865886,-75.5666,4.71666667
Tangara chilensis,2.627608741,-79.204371,-4.088486
Tangara chilensis,3.109912481,-79.204371,-4.088486
Tangara chilensis,1.635815141,-77.035261,-6.0294
Tangara chilensis,1.575085253,-71.5356,-13.0506
Tangara chilensis,0.043873231,-71.5356,-13.0506
Tangara chilensis,1.146381747,-71.5356,-13.0506
Tangara chilensis,-1.558011494,-71.5356,-13.0506
Tangara gyrola,1.433355552,-76.639117,3.776116
Tangara gyrola,2.302253164,-79.204371,-4.088486
Tangara gyrola,2.658748939,-79.204371,-4.088486
Tangara gyrola,-2.548536865,-75.373856,-10.548664
Tangara gyrola,1.140337672,-71.5356,-13.0506
Tangara gyrola,1.244638936,-71.5356,-13.0506
Tangara gyrola,0.081329419,-71.5356,-13.0506
Tangara gyrola,0.350612822,-71.5356,-13.0506
Tangara gyrola,1.241266716,-83.63,9.33
Tangara labradorides,1.939069952,-76.639117,3.776116
Tangara labradorides,1.278260269,-75.5666,4.71666667
Tangara labradorides,2.37446988,-75.416667,4.733333
Tangara labradorides,-1.239442463,-75.5666,4.71666667
Tangara labradorides,-0.241416038,-79.07888889,-3.971666667
Tangara nigroviridis,1.820447143,-76.639117,3.776116
Tangara nigroviridis,-0.28949568,-79.204371,-4.088486
Tangara nigroviridis,-1.369690705,-79.204371,-4.088486
Tangara nigroviridis,2.243156109,-79.204371,-4.088486
Tangara nigroviridis,-2.145309655,-79.204371,-4.088486
Tangara nigroviridis,0.538474688,-75.416667,4.733333
Tangara nigroviridis,2.707074872,-75.373856,-10.548664
Tangara nigroviridis,1.597097805,-96.366667,19.6
Tangara nigroviridis,2.757802245,-71.5356,-13.0506
Tangara nigroviridis,1.443766824,-71.5356,-13.0506
Tangara nigroviridis,1.758230283,-71.5356,-13.0506
Tangara nigroviridis,1.092304974,-71.5356,-13.0506
Tangara xanthocephala,2.184469765,-76.639117,3.776116
Tangara xanthocephala,0.506238664,-79.204371,-4.088486
Tangara xanthocephala,-2.145309655,-79.204371,-4.088486
Tangara xanthocephala,-1.218959992,-75.5666,4.71666667
Tangara xanthocephala,1.489760837,-75.416667,4.733333
Tangara xanthocephala,2.011117283,-75.373856,-10.548664
Tangara xanthocephala,1.027215631,-63.516667,-16.4
Tangara xanthocephala,2.620916736,-67.526967,-16.410331
Tangara xanthocephala,1.052777513,-71.5356,-13.0506
Tangara xanthocephala,1.89819919,-71.5356,-13.0506
Tangara xanthocephala,1.227042243,-71.5356,-13.0506
Tangara xanthocephala,-0.045640341,-71.5356,-13.0506
Tangara xanthocephala,1.282042285,-75.5666,4.71666667
Tangara vassorii,0.898572662,-79.204371,-4.088486
Tangara vassorii,-0.994379034,-79.204371,-4.088486
Tangara vassorii,-0.189940171,-79.204371,-4.088486
Tangara vassorii,-1.83897796,-75.416667,4.733333
Tangara vassorii,0.940827324,-75.373856,-10.548664
Tangara vassorii,0.277279223,-63.516667,-16.4
Tangara vassorii,2.378376628,-67.526967,-16.410331
Tangara vassorii,-1.72221978,-71.5356,-13.0506
Tangara vassorii,-0.686640285,-71.5356,-13.0506
Tangara vassorii,-0.714695083,-71.5356,-13.0506
Tangara vassorii,-0.398633058,-71.5839,-13.1681
Tangara vassorii,0.061773469,-71.5839,-13.1681
Tangara vassorii,0.752555007,-71.5839,-13.1681
Tangara vassorii,-0.438918606,-71.5839,-13.1681
Tersina viridis,-1.243755143,-48.283333,-25.166667
Tersina viridis,0.226325118,-77.035261,-6.0294
Tersina viridis,-2.560953843,-47.610207,-22.708708
Tersina viridis,-0.518129526,-43.224339,-22.860696
Tersina viridis,-0.338398196,-47.528614,-23.952088
Tersina viridis,-1.64274601,-51.266667,-12.866667
Tersina viridis,-2.27250636,-43.55,-19.25
Tersina viridis,-1.083415123,-47.933333,-15.95
Tersina viridis,-1.558379834,-96.366667,19.6
Tersina viridis,0.603202092,-48.383333,-19.166667
Tersina viridis,-0.260357186,-48.292829,-18.982007
Tersina viridis,-1.861178639,-46.6330555,-23.4619444
Tersina viridis,0.17668593,-46.6,-23.36667
Thraupis cyanocephala,1.142021167,-76.639117,3.776116
Thraupis cyanocephala,3.34288797,-79.204371,-4.088486
Thraupis cyanocephala,-1.579839014,-79.204371,-4.088486
Thraupis cyanocephala,-1.216932166,-75.416667,4.733333
Thraupis cyanocephala,3.405030671,-47.528614,-23.952088
Thraupis cyanocephala,0.554666885,-45.062541,-23.548369
Thraupis cyanocephala,3.208725273,-75.373856,-10.548664
Thraupis cyanocephala,0.277279223,-63.516667,-16.4
Thraupis cyanocephala,2.259013544,-67.526967,-16.410331
Thraupis cyanocephala,-0.171790405,-71.5356,-13.0506
Thraupis cyanocephala,-0.686640285,-71.5356,-13.0506
Thraupis cyanocephala,-0.714695083,-71.5356,-13.0506
Thraupis cyanocephala,1.622675644,-71.5356,-13.0506
Thraupis cyanocephala,0.751287871,-71.5839,-13.1681
Thraupis cyanocephala,1.175025688,-71.5839,-13.1681
Thraupis cyanocephala,1.75850022,-71.5839,-13.1681
Thraupis cyanocephala,2.056158604,-71.5839,-13.1681
Thraupis cyanocephala,0.14228774,-79.07888889,-3.971666667
Thraupis bonariensis,0.478222575,-52.366667,-30.416667
Thraupis bonariensis,3.007229405,-60.66666667,-31.33333333
Thraupis bonariensis,-0.039332338,-71.5356,-13.0506
Thraupis bonariensis,-0.073216454,-71.5356,-13.0506
Thraupis bonariensis,-0.695019334,-71.5839,-13.1681
Thraupis bonariensis,-1.591453139,-53.58555,-29.6425
Thraupis bonariensis,-0.971639738,-64.67166667,-24.73
Thraupis bonariensis,-0.913836596,-51.00805556,-30.38086111
Thlypopsis sordida,0.358049937,-47.1,-22.816667
Thlypopsis sordida,-3.727380121,-77.035261,-6.0294
Thlypopsis sordida,-1.375695436,-47.592293,-22.480979
Thlypopsis sordida,0.197035338,-47.204638,-22.671644
Thlypopsis sordida,0.111590966,-67.283333,-5.433333
Thlypopsis sordida,0.358049937,-47.113757,-22.818101
Thlypopsis sordida,-0.674544456,-42.858746,-20.802611
Thlypopsis sordida,2.002613325,-47.933333,-15.95
Thlypopsis sordida,0.396933612,-47.5,-22.566667
Thlypopsis sordida,1.796238759,-70.166667,2.666667
Thlypopsis sordida,-1.245883796,-46.733333,-22.95
Thlypopsis sordida,-0.328545109,-46.6330555,-23.4619444
Thlypopsis sordida,0.410096548,-64.67166667,-24.73
Thlypopsis sordida,1.330862414,-64.69333333,-24.75666667
Thlypopsis sordida,-1.434074873,-64.44833333,-24.09833333
Thlypopsis sordida,1.416198089,-64.86833333,-23.69333333
Thlypopsis sordida,-0.380001309,-64.06666667,-23.03333333
Thraupis episcopus,0.800917293,-76.639117,3.776116
Thraupis episcopus,-0.031258497,-79.204371,-4.088486
Thraupis episcopus,-1.89361073,-79.204371,-4.088486
Thraupis episcopus,1.095331341,-75.5666,4.71666667
Thraupis episcopus,-0.647555055,-84.8,10.3
Thraupis episcopus,0.7614656,-77.035261,-6.0294
Thraupis episcopus,0.045934932,-75.373856,-10.548664
Thraupis episcopus,1.819525829,-60.616667,11.283333
Thraupis episcopus,3.058572354,-76.666667,7.766667
Thraupis episcopus,1.266140977,-56.233333,-19.566667
Thraupis episcopus,-0.996976316,-96.366667,19.6
Thraupis episcopus,-0.508636765,-47.416667,-22.816667
Thraupis episcopus,0.540983935,-96.366667,19.6
Thraupis episcopus,1.727802647,-71.5356,-13.0506
Thraupis episcopus,0.103854075,-71.5356,-13.0506
Thraupis episcopus,-0.562942904,-71.5356,-13.0506
Thraupis episcopus,-1.020970133,-75.5666,4.71666667
Thraupis episcopus,-0.486129825,-96.38027778,19.6
Thraupis episcopus,-1.630216265,-96.38027778,19.59027778
Thraupis episcopus,-0.36087499,-83.63,9.33
Thraupis palmarum,1.059100996,-76.639117,3.776116
Thraupis palmarum,-0.031258497,-79.204371,-4.088486
Thraupis palmarum,-0.755853295,-79.204371,-4.088486
Thraupis palmarum,0.658167415,-75.5666,4.71666667
Thraupis palmarum,-0.738853183,-48.283333,-25.166667
Thraupis palmarum,1.39592364,-77.035261,-6.0294
Thraupis palmarum,2.47425603,-47.592293,-22.480979
Thraupis palmarum,0.236413857,-47.204638,-22.671644
Thraupis palmarum,-1.147767756,-67.283333,-5.433333
Thraupis palmarum,0.538210739,-47.610207,-22.708708
Thraupis palmarum,0.492584594,-43.224339,-22.860696
Thraupis palmarum,2.085427468,-47.528614,-23.952088
Thraupis palmarum,0.007358972,-42.277658,-22.53629
Thraupis palmarum,1.221188144,-45.062541,-23.548369
Thraupis palmarum,0.097239979,-75.373856,-10.548664
Thraupis palmarum,1.336951662,-60.616667,11.283333
Thraupis palmarum,2.047344555,-76.666667,7.766667
Thraupis palmarum,-1.874758248,-51.266667,-12.866667
Thraupis palmarum,-1.434404694,-51.266667,-12.866667
Thraupis palmarum,2.790971295,-38.4,-12.933333
Thraupis palmarum,-0.977682154,-47.933333,-15.95
Thraupis palmarum,-0.216189156,-67.283333,-5.433333
Thraupis palmarum,-0.169360304,-47.5,-22.566667
Thraupis palmarum,1.368419653,-96.366667,19.6
Thraupis palmarum,-1.114557417,-70.166667,2.666667
Thraupis palmarum,-1.015381444,-48.383333,-19.166667
Thraupis palmarum,2.703553161,-47.816667,-18.833333
Thraupis palmarum,-1.257415084,-67.526967,-16.410331
Thraupis palmarum,3.379602429,-48.292829,-18.982007
Thraupis palmarum,-0.637646371,-40.033333,-19.76666
Thraupis palmarum,0.968148115,-71.5356,-13.0506
Thraupis palmarum,0.224297746,-46.6330555,-23.4619444
Thraupis palmarum,-0.586284516,-75.5666,4.71666667
Thraupis palmarum,1.612694268,-83.63,9.33
Thraupis palmarum,-0.671480538,-47.543889,-22.3958
Thraupis sayaca,0.016173462,-52.366667,-30.416667
Thraupis sayaca,-0.891191185,-47.1,-22.816667
Thraupis sayaca,-1.378087385,-48.283333,-25.166667
Thraupis sayaca,-3.625914201,-47.592293,-22.480979
Thraupis sayaca,1.862576886,-47.427761,-22.825234
Thraupis sayaca,-2.827471212,-47.204638,-22.671644
Thraupis sayaca,0.377770916,-47.504987,-22.568342
Thraupis sayaca,3.474103674,-67.283333,-5.433333
Thraupis sayaca,3.24106443,-47.610207,-22.708708
Thraupis sayaca,4.231422259,-43.224339,-22.860696
Thraupis sayaca,4.115230984,-47.528614,-23.952088
Thraupis sayaca,1.031201118,-42.277658,-22.53629
Thraupis sayaca,2.569032559,-45.062541,-23.548369
Thraupis sayaca,0.876176459,-51.166857,-28.223141
Thraupis sayaca,-0.891191185,-47.113757,-22.818101
Thraupis sayaca,-2.482064966,-47.540472,-22.394068999999998
Thraupis sayaca,3.300206307,-51.266667,-12.866667
Thraupis sayaca,-1.829278224,-51.266667,-12.866667
Thraupis sayaca,1.115393304,-38.4,-12.933333
Thraupis sayaca,0.661501227,-42.858746,-20.802611
Thraupis sayaca,-1.802026737,-47.933333,-15.95
Thraupis sayaca,-0.805953023,-67.283333,-5.433333
Thraupis sayaca,1.791100969,-47.416667,-22.816667
Thraupis sayaca,-2.759008403,-47.5,-22.566667
Thraupis sayaca,0.904601793,-47.2,-22.666667
Thraupis sayaca,3.751778431,-70.166667,2.666667
Thraupis sayaca,4.244332492,-46.733333,-22.95
Thraupis sayaca,0.27493059,-47.816667,-18.833333
Thraupis sayaca,-0.063689549,-67.526967,-16.410331
Thraupis sayaca,-0.260357186,-48.292829,-18.982007
Thraupis sayaca,3.167260728,-65.33844,-26.78572
Thraupis sayaca,-0.209534918,-60.66666667,-31.33333333
Thraupis sayaca,-1.726929227,-40.033333,-19.76666
Thraupis sayaca,2.462621185,-46.6330555,-23.4619444
Thraupis sayaca,1.583536288,-53.58555,-29.6425
Thraupis sayaca,-2.747633272,-65.625,-27.22666667
Thraupis sayaca,3.12158512,-65.55,-26.6
Thraupis sayaca,-3.418262682,-65.88833333,-27.25
Thraupis sayaca,-1.612381209,-65.77333333,-27.03
Thraupis sayaca,4.392658352,-64.67166667,-24.73
Thraupis sayaca,2.261464357,-64.69333333,-24.75666667
Thraupis sayaca,1.670568699,-64.44833333,-24.09833333
Thraupis sayaca,3.5593008,-64.86833333,-23.69333333
Thraupis sayaca,-2.561357027,-64.06666667,-23.03333333
Thraupis sayaca,1.963614099,-64.71,-22.27833333
Thraupis sayaca,1.408029623,-51.00805556,-30.38086111
Thraupis sayaca,1.713549797,-47.543889,-22.3958
Tityra cayana,1.99778041,-47.1,-22.816667
Tityra cayana,0.081926871,-48.283333,-25.166667
Tityra cayana,-0.12595155,-77.035261,-6.0294
Tityra cayana,-1.94808246,-47.528614,-23.952088
Tityra cayana,1.99778041,-47.113757,-22.818101
Tityra cayana,2.037550513,-47.933333,-15.95
Tityra cayana,-1.526188214,-67.283333,-5.433333
Tityra cayana,-0.267577414,-96.366667,19.6
Tityra cayana,0.98124364100000006,-47.796533,-23.916667
Tityra cayana,0.113086812,-47.796533,-23.916667
Tityra cayana,0.706633349,-47.796533,-23.916667
Tityra cayana,-2.206741552,-46.6330555,-23.4619444
Tityra cayana,-0.414378458,-53.58555,-29.6425
Tityra inquisitor,-1.170124355,-48.283333,-25.166667
Tityra inquisitor,-1.855326203,-47.528614,-23.952088
Tityra inquisitor,-1.653336106,-51.266667,-12.866667
Tityra inquisitor,1.368419653,-96.366667,19.6
Tityra inquisitor,-0.521196132,-83.63,9.33
Tityra semifasciata,1.068593661,-89.486184,18.506978
Tityra semifasciata,0.136799093,-84.8,10.3
Tityra semifasciata,-0.384821214,-77.035261,-6.0294
Tityra semifasciata,2.978871635,-51.266667,-12.866667
Tityra semifasciata,0.500861939,-56.233333,-19.566667
Tityra semifasciata,2.147826149,-96.366667,19.6
Tityra semifasciata,0.486652276,-47.416667,-22.816667
Tityra semifasciata,1.785332235,-83.98333,10.43333
Tityra semifasciata,1.098015753,-96.38027778,19.6
Tityra semifasciata,1.88317752,-96.38027778,19.59027778
Tityra semifasciata,-0.521196132,-83.63,9.33
Tockus alboterminatus,-1.196667097,34.786111,0.295833
Tockus alboterminatus,-1.87348912,30.5944444,-30.26666
Tockus alboterminatus,-0.21815226,30.5944444,-30.26666
Tockus alboterminatus,-0.188871462,30.5944444,-30.26666
Tockus alboterminatus,0.19391268,30.5944444,-30.26666
Tockus alboterminatus,-0.709475177,30.5944444,-30.26666
Tockus alboterminatus,-0.472134844,30.5944444,-30.26666
Tockus alboterminatus,-0.998595968,30.5944444,-30.26666
Tockus alboterminatus,-1.84105644,30.5944444,-30.26666
Tockus alboterminatus,-1.896235184,39.4,-4.2
Tolmomyias sulphurescens,1.017747465,-47.592293,-22.480979
Tolmomyias sulphurescens,-0.046526774,-42.858746,-20.802611
Tolmomyias sulphurescens,1.370467239,-43.35,-21.616667
Tolmomyias sulphurescens,1.296222763,-47.933333,-15.95
Tolmomyias sulphurescens,-1.057985251,-70.166667,2.666667
Treron calvus,-0.078800907,34.786111,0.295833
Treron calvus,-0.605880522,30.5944444,-30.26666
Treron calvus,-0.376115454,30.5944444,-30.26666
Treron calvus,-1.012191257,-15.058,11.2459
Treron calvus,0.156217761,39.4,-4.2
Trichothraupis melanops,0.511071022,-47.1,-22.816667
Trichothraupis melanops,-1.946371326,-47.1,-22.816667
Trichothraupis melanops,1.988829966,-48.283333,-25.166667
Trichothraupis melanops,-0.409671079,-47.528614,-23.952088
Trichothraupis melanops,-1.449409703,-45.062541,-23.548369
Trichothraupis melanops,-1.946371326,-47.113757,-22.818101
Trichothraupis melanops,-0.901022237,-75.373856,-10.548664
Trichothraupis melanops,1.120708565,-42.858746,-20.802611
Trichothraupis melanops,0.685821296,-43.883333,-21.7
Trichothraupis melanops,-0.695351404,-43.35,-21.616667
Trichothraupis melanops,0.303744458,-47.933333,-15.95
Trichothraupis melanops,3.601377682,-47.796533,-23.916667
Trichothraupis melanops,1.943937164,-47.796533,-23.916667
Trichothraupis melanops,-1.706009194,-47.796533,-23.916667
Trichothraupis melanops,3.208780382,-47.796533,-23.916667
Trichothraupis melanops,0.036547731,-71.5356,-13.0506
Trichothraupis melanops,-0.793604462,-46.6330555,-23.4619444
Trichothraupis melanops,-0.72244908,-53.58555,-29.6425
Trichothraupis melanops,0.17668593,-46.6,-23.36667
Treron curvirostra,0.831058471,92.366667,26.9
Treron curvirostra,2.329366638,102.283333,3.716667
Treron curvirostra,-0.871297745,101.366667,14.433333
Treron curvirostra,0.2293188,101.416667,14.166667
Treron curvirostra,0.59875331,92.775,27.30833
Treron curvirostra,0.2293188,101.4583,14.16667
Trogon curucui,1.253420219,-77.035261,-6.0294
Trogon curucui,0.064644347,-51.266667,-12.866667
Trogon curucui,-0.015906451,-67.283333,-5.433333
Trogon curucui,0.327100871,-96.366667,19.6
Trogon curucui,-0.971639738,-64.67166667,-24.73
Trogon rufus,1.750365993,-79.72,9.13
Trogon rufus,0.243286077,-48.283333,-25.166667
Trogon rufus,-2.054946226,-47.528614,-23.952088
Trogon rufus,1.843443222,-96.366667,19.6
Trogon rufus,1.750365993,130.5,30.333333
Trogon rufus,-1.127062937,-47.796533,-23.916667
Trogon rufus,1.100234325,-47.796533,-23.916667
Trogon rufus,-0.011537502,-47.796533,-23.916667
Trogon rufus,1.750365993,-79.844279,9.153246
Trogon rufus,-1.935269438,-83.63,9.33
Trogon rufus,0.630328904,-48.29027778,-1.213888889
Trogon surrucura,-1.077989699,-47.528614,-23.952088
Trogon surrucura,-2.426601004,-42.858746,-20.802611
Trogon surrucura,1.372473417,-47.933333,-15.95
Trogon surrucura,-1.247437607,-47.796533,-23.916667
Trogon surrucura,-1.876740692,-47.796533,-23.916667
Trogon surrucura,-0.44565477,-47.796533,-23.916667
Trogon surrucura,-0.366173217,-47.796533,-23.916667
Trogon surrucura,0.426564491,-53.58555,-29.6425
Turdus albicollis,-1.786834312,-52.366667,-30.416667
Turdus albicollis,-0.28949568,-79.204371,-4.088486
Turdus albicollis,-0.270276657,-79.204371,-4.088486
Turdus albicollis,5.017625038,-48.283333,-25.166667
Turdus albicollis,-0.373520519,-47.528614,-23.952088
Turdus albicollis,4.629899624,-47.957463,-25.127786
Turdus albicollis,2.249996805,-45.062541,-23.548369
Turdus albicollis,-0.955123722,-51.166857,-28.223141
Turdus albicollis,-3.658816044,-60.616667,11.283333
Turdus albicollis,0.26391344,-36.05,-8.966667
Turdus albicollis,-0.501921728,-51.266667,-12.866667
Turdus albicollis,0.718898887,-63.516667,-16.4
Turdus albicollis,0.840135348,-42.858746,-20.802611
Turdus albicollis,-1.932521087,-43.883333,-21.7
Turdus albicollis,-0.612961236,-43.35,-21.616667
Turdus albicollis,-1.070235679,-47.933333,-15.95
Turdus albicollis,-2.648759282,-47.416667,-22.816667
Turdus albicollis,1.255858271,-96.366667,19.6
Turdus albicollis,0.26391344,-36.05,-8.966667
Turdus albicollis,4.444584782,-47.796533,-23.916667
Turdus albicollis,3.316330766,-47.796533,-23.916667
Turdus albicollis,-0.403859876,-47.796533,-23.916667
Turdus albicollis,4.39754779,-47.796533,-23.916667
Turdus albicollis,0.612673615,-67.526967,-16.410331
Turdus albicollis,0.047120403,-46.6330555,-23.4619444
Turdus albicollis,2.221585346,-53.58555,-29.6425
Turdus albicollis,0.17668593,-46.6,-23.36667
Turdus albicollis,-0.279496297,-64.86833333,-23.69333333
Turdus albicollis,1.364673967,-51.00805556,-30.38086111
Turdus albicollis,0.630328904,-48.29027778,-1.213888889
Turdus amaurochalinus,1.419217,-52.366667,-30.416667
Turdus amaurochalinus,1.584694726,-47.1,-22.816667
Turdus amaurochalinus,1.327113564,-47.1,-22.816667
Turdus amaurochalinus,-1.077929585,-47.592293,-22.480979
Turdus amaurochalinus,-0.590844624,-47.427761,-22.825234
Turdus amaurochalinus,-0.685877207,-47.204638,-22.671644
Turdus amaurochalinus,-0.741841611,-47.504987,-22.568342
Turdus amaurochalinus,-0.576104806,-67.283333,-5.433333
Turdus amaurochalinus,2.07393116,-47.610207,-22.708708
Turdus amaurochalinus,-0.924352524,-47.528614,-23.952088
Turdus amaurochalinus,-0.470948706,-47.957463,-25.127786
Turdus amaurochalinus,1.334585808,-42.277658,-22.53629
Turdus amaurochalinus,1.185779391,-45.062541,-23.548369
Turdus amaurochalinus,-0.28070584,-51.166857,-28.223141
Turdus amaurochalinus,1.327113564,-47.113757,-22.818101
Turdus amaurochalinus,0.65014115,-47.540472,-22.394068999999998
Turdus amaurochalinus,-0.996981723,-51.266667,-12.866667
Turdus amaurochalinus,-1.434404694,-51.266667,-12.866667
Turdus amaurochalinus,-0.674544456,-42.858746,-20.802611
Turdus amaurochalinus,0.062038265,-47.933333,-15.95
Turdus amaurochalinus,-0.283628876,-47.416667,-22.816667
Turdus amaurochalinus,-0.846521487,-47.5,-22.566667
Turdus amaurochalinus,-0.622711181,-47.2,-22.666667
Turdus amaurochalinus,1.856032583,-70.166667,2.666667
Turdus amaurochalinus,-1.617735825,-47.796533,-23.916667
Turdus amaurochalinus,-0.187655522,-47.796533,-23.916667
Turdus amaurochalinus,-0.997669773,-47.796533,-23.916667
Turdus amaurochalinus,-0.806735851,-48.292829,-18.982007
Turdus amaurochalinus,-0.124830967,-60.66666667,-31.33333333
Turdus amaurochalinus,-1.726929227,-40.033333,-19.76666
Turdus amaurochalinus,2.991647426,-46.6330555,-23.4619444
Turdus amaurochalinus,2.478238628,-53.58555,-29.6425
Turdus amaurochalinus,0.562967574,-65.88833333,-27.25
Turdus amaurochalinus,2.907401488,-51.00805556,-30.38086111
Turdus amaurochalinus,0.457949839,-47.543889,-22.3958
Turdus flavipes,2.371589348,-48.283333,-25.166667
Turdus flavipes,-0.258382183,-47.528614,-23.952088
Turdus flavipes,1.61639303,-47.957463,-25.127786
Turdus flavipes,-1.95197187,-42.277658,-22.53629
Turdus flavipes,0.602778872,-45.062541,-23.548369
Turdus flavipes,-1.261068876,-60.616667,11.283333
Turdus flavipes,0.370612728,-43.883333,-21.7
Turdus flavipes,1.365718948,-47.796533,-23.916667
Turdus flavipes,0.260475034,-47.796533,-23.916667
Turdus flavipes,-0.191851129,-47.796533,-23.916667
Turdus flavipes,1.782137765,-47.796533,-23.916667
Turdus flavipes,-0.636238377,-40.033333,-19.76666
Turdus flavipes,-2.321519942,-46.6330555,-23.4619444
Turdus fuscater,1.910377198,-79.204371,-4.088486
Turdus fuscater,1.381752144,-79.204371,-4.088486
Turdus fuscater,1.151179099,-71.5839,-13.1681
Turdus fuscater,-1.001626031,-71.5839,-13.1681
Turdus fuscater,-1.227916331,-71.5839,-13.1681
Turdus fuscater,-0.580735239,-71.5839,-13.1681
Turdus fuscater,1.84353934,-73.45666667,5.61
Turdus fuscater,1.589742976,-79.07888889,-3.971666667
Turdus leucomelas,0.567846629,-47.1,-22.816667
Turdus leucomelas,-1.127128413,-47.592293,-22.480979
Turdus leucomelas,4.801208602,-47.427761,-22.825234
Turdus leucomelas,-4.313097217,-47.204638,-22.671644
Turdus leucomelas,3.521241054,-47.504987,-22.568342
Turdus leucomelas,-0.599428235,-67.283333,-5.433333
Turdus leucomelas,2.42503883,-47.610207,-22.708708
Turdus leucomelas,1.413125147,-47.528614,-23.952088
Turdus leucomelas,-1.150671615,-42.277658,-22.53629
Turdus leucomelas,1.22492443,-45.062541,-23.548369
Turdus leucomelas,-0.666821108,-47.540472,-22.394068999999998
Turdus leucomelas,1.284409662,-51.266667,-12.866667
Turdus leucomelas,4.806799831,-51.266667,-12.866667
Turdus leucomelas,1.596394881,-38.4,-12.933333
Turdus leucomelas,0.077949968,-42.858746,-20.802611
Turdus leucomelas,0.20173632,-41.333333,-12.983333
Turdus leucomelas,-0.0600286,-43.55,-19.25
Turdus leucomelas,2.24646797,-43.883333,-21.7
Turdus leucomelas,1.105867217,-43.35,-21.616667
Turdus leucomelas,-4.205069473,-47.933333,-15.95
Turdus leucomelas,4.674622644,-47.416667,-22.816667
Turdus leucomelas,-3.848219218,-47.5,-22.566667
Turdus leucomelas,4.201140684,-47.2,-22.666667
Turdus leucomelas,1.514316697,-70.166667,2.666667
Turdus leucomelas,0.603202092,-48.383333,-19.166667
Turdus leucomelas,0.27493059,-47.816667,-18.833333
Turdus leucomelas,-0.951704137,-47.796533,-23.916667
Turdus leucomelas,-0.923743394,-47.796533,-23.916667
Turdus leucomelas,1.435164203,-48.292829,-18.982007
Turdus leucomelas,0.868507369,-40.033333,-19.76666
Turdus leucomelas,3.289578593,-46.6330555,-23.4619444
Turdus leucomelas,1.383047098,-53.58555,-29.6425
Turdus leucomelas,0.17668593,-46.6,-23.36667
Turdus leucomelas,0.630328904,-48.29027778,-1.213888889
Turdus leucomelas,3.457220793,-47.543889,-22.3958
Turdus merula,2.079323655,23.653528,52.70307
Turdus merula,2.079323655,23.653528,52.70307
Turdus merula,0.60581745,23.653528,52.70307
Turdus merula,0.60581745,23.653528,52.70307
Turdus merula,0.714923357,23.809758,52.845312
Turdus merula,0.714923357,23.809758,52.845312
Turdus merula,1.87672951,23.816766,52.717234
Turdus merula,1.87672951,23.816766,52.717234
Turdus merula,1.152840847,23.816766,52.717234
Turdus merula,1.152840847,23.816766,52.717234
Turdus merula,3.525612843,23.789229,52.733813
Turdus merula,3.525612843,23.789229,52.733813
Turdus merula,-0.282795265,23.789229,52.733813
Turdus merula,-0.282795265,23.789229,52.733813
Turdus merula,-1.716522837,23.772104,52.832209
Turdus merula,-1.716522837,23.772104,52.832209
Turdus merula,2.212443299,23.84074,52.691722
Turdus merula,2.212443299,23.84074,52.691722
Turdus merula,0.31548601,23.622402,52.704294
Turdus merula,0.31548601,23.622402,52.704294
